Zeit t / ms;Frequenz f / Hz;Spannung U_A1 / V;FFT U / V
10,9;8,3160400390625;-0,075;0,000505999206746824
11;8,392333984375;-0,0465;0,000967700493740912
11,1;8,4686279296875;-0,171;0,00169637654514568
11,2;8,544921875;-0,0345;0,00216282337298697
11,3;8,6212158203125;-0,084;0,00194026704294725
11,4;8,697509765625;-0,0135;0,00119357027483802
11,5;8,7738037109375;-0,048;0,000696451403787354
11,6;8,85009765625;0,042;0,000546703755756022
11,7;8,9263916015625;0,072;0,000541083771062314
11,8;9,002685546875;-0,0135;0,000655593419651741
11,9;9,0789794921875;0,1185;0,00072890393914054
12;9,1552734375;0,1695;0,000616170300470457
12,1;9,2315673828125;0,1635;0,000410799295861411
12,2;9,307861328125;0,1155;0,000340602320218863
12,3;9,3841552734375;0,0525;0,000325987073686392
12,4;9,46044921875;0,0495;0,000654256419777111
12,5;9,5367431640625;0,006;0,000845316921434057
12,6;9,613037109375;-0,1215;0,000828352216813525
12,7;9,6893310546875;-0,165;0,000688618621168525
12,8;9,765625;-0,159;0,000668187154340615
12,9;9,8419189453125;-0,162;0,000931183086240427
13;9,918212890625;-0,0465;0,000848447974565665
13,1;9,9945068359375;-0,1515;0,000708555479295061
13,2;10,07080078125;-0,03;0,000628760382623225
13,3;10,1470947265625;-0,0915;0,000586686151647395
13,4;10,223388671875;-0,1605;0,000640706397730334
13,5;10,2996826171875;0,0075;0,000629639346840784
13,6;10,3759765625;0,018;0,000739449774081361
13,7;10,4522705078125;-0,0555;0,000598833475852864
13,8;10,528564453125;-0,018;0,00165772869821045
13,9;10,6048583984375;0,162;0,00353105070519424
14;10,68115234375;0,0315;0,00448436990544645
14,1;10,7574462890625;-0,0105;0,00359651108536522
14,2;10,833740234375;0,0675;0,00191755189229114
14,3;10,9100341796875;0,108;0,000931904133107106
14,4;10,986328125;0,1965;0,000832648591086111
14,5;11,0626220703125;0,243;0,000803138159261718
14,6;11,138916015625;0,3;0,00120145914248255
14,7;11,2152099609375;0,138;0,00124535249856242
14,8;11,29150390625;-0,015;0,00118368891536915
14,9;11,3677978515625;0,057;0,000933779762849344
15;11,444091796875;0,078;0,00076559838497074
15,1;11,5203857421875;-0,114;0,000743571551406068
15,2;11,5966796875;-0,219;0,000631143304808407
15,3;11,6729736328125;-0,1995;0,000598224532281044
15,4;11,749267578125;-0,1185;0,000389849464542464
15,5;11,8255615234375;-0,0915;0,000355445969466087
15,6;11,90185546875;-0,165;0,000241700869162268
15,7;11,9781494140625;-0,045;0,000340597489906754
15,8;12,054443359375;-0,1215;0,000393207055974179
15,9;12,1307373046875;-0,192;0,000398786939063898
16;12,20703125;-0,192;0,00025454785430173
16,1;12,2833251953125;-0,0855;0,000319850851174105
16,2;12,359619140625;0,0165;0,000493268234927819
16,3;12,4359130859375;-0,0075;0,000505226990996386
16,4;12,51220703125;0,03;0,00047985514007012
16,5;12,5885009765625;0,069;0,000418211230981257
16,6;12,664794921875;0,1755;0,00081302603226104
16,7;12,7410888671875;0,1335;0,00144502410681154
16,8;12,8173828125;0,234;0,00173575717856103
16,9;12,8936767578125;0,342;0,00142253511775795
17;12,969970703125;0,2235;0,000910862702286063
17,1;13,0462646484375;0,1575;0,000756507270284963
17,2;13,12255859375;0,1755;0,000733460387335214
17,3;13,1988525390625;0,1215;0,000823138273973095
17,4;13,275146484375;0,039;0,00063536244177048
17,5;13,3514404296875;-0,03;0,000802380072054992
17,6;13,427734375;-0,0795;0,0004541436128226
17,7;13,5040283203125;-0,1185;0,000477307806076907
17,8;13,580322265625;0,0045;0,000271704011895123
17,9;13,6566162109375;-0,1035;0,000258077820642387
18;13,73291015625;-0,192;0,000249091542325849
18,1;13,8092041015625;-0,219;0,000305799568614116
18,2;13,885498046875;-0,1455;0,000425007241703096
18,3;13,9617919921875;-0,108;0,000464096692651238
18,4;14,0380859375;-0,246;0,000508565995501544
18,5;14,1143798828125;-0,198;0,00052582157741655
18,6;14,190673828125;-0,12;0,000681670791782072
18,7;14,2669677734375;0,0045;0,0009141192004828
18,8;14,34326171875;0,0465;0,000987520756811475
18,9;14,4195556640625;0,012;0,00102127110595349
19;14,495849609375;0,123;0,000722854633636281
19,1;14,5721435546875;0,099;0,000820065384856405
19,2;14,6484375;0,1725;0,000660230423910361
19,3;14,7247314453125;0,2625;0,000868589546373823
19,4;14,801025390625;0,147;0,00133591073223179
19,5;14,8773193359375;0,2475;0,00186298403281836
19,6;14,95361328125;0,129;0,00216836386018464
19,7;15,0299072265625;0,111;0,00175299898001997
19,8;15,106201171875;0,1275;0,00114223427086408
19,9;15,1824951171875;0,0765;0,000668066744625523
20;15,2587890625;0,072;0,000495308920201814
20,1;15,3350830078125;-0,042;0,000749186214650305
20,2;15,411376953125;-0,0255;0,00111371547875097
20,3;15,4876708984375;-0,006;0,00138980601008199
20,4;15,56396484375;-0,186;0,0011331011567814
20,5;15,6402587890625;-0,2265;0,000795279713523666
20,6;15,716552734375;-0,1245;0,000588440007933905
20,7;15,7928466796875;-0,0525;0,000723263946559753
20,8;15,869140625;-0,1845;0,000624219336114744
20,9;15,9454345703125;-0,2295;0,000711530093256196
21;16,021728515625;-0,1665;0,000858227845028679
21,1;16,0980224609375;-0,063;0,00124744338951874
21,2;16,17431640625;0,0165;0,00104577077321878
21,3;16,2506103515625;0,0465;0,000773109496459357
21,4;16,326904296875;0,0525;0,000841033316732873
21,5;16,4031982421875;0,117;0,00116829259830876
21,6;16,4794921875;0,027;0,00149287039386686
21,7;16,5557861328125;0,075;0,00136698851212171
21,8;16,632080078125;0,1155;0,00103219045324195
21,9;16,7083740234375;0,1425;0,000774067023581473
22;16,78466796875;0,156;0,000477982738483162
22,1;16,8609619140625;0,063;0,000440368606949306
22,2;16,937255859375;0,1455;0,000890434468381757
22,3;17,0135498046875;0,174;0,00158929377083487
22,4;17,08984375;0,126;0,00168544464762872
22,5;17,1661376953125;0,0705;0,00114950457245916
22,6;17,242431640625;-0,075;0,000482711456683651
22,7;17,3187255859375;-0,015;0,000520227675454569
22,8;17,39501953125;-0,012;0,000631253252820865
22,9;17,4713134765625;-0,2055;0,000573113642185111
23;17,547607421875;-0,1395;0,000425820345830966
23,1;17,6239013671875;0,102;0,000381529321074587
23,2;17,7001953125;-0,12;0,000353863443825584
23,3;17,7764892578125;-0,1545;0,000477577149620655
23,4;17,852783203125;-0,2445;0,000618225376545978
23,5;17,9290771484375;-0,0705;0,000780438667781291
23,6;18,00537109375;-0,0075;0,000768201107814361
23,7;18,0816650390625;-0,039;0,000793280259946424
23,8;18,157958984375;0,0825;0,000994881160654946
23,9;18,2342529296875;0,042;0,000972139688850914
24;18,310546875;-0,066;0,000797815222073609
24,1;18,3868408203125;0,0105;0,000628419657270712
24,2;18,463134765625;0,1845;0,00066697548509134
24,3;18,5394287109375;0,0705;0,000778032495248778
24,4;18,61572265625;0,0585;0,000700452437614296
24,5;18,6920166015625;0,1155;0,000633459851924918
24,6;18,768310546875;0,2325;0,000683685599362268
24,7;18,8446044921875;0,1935;0,000668628338741027
24,8;18,9208984375;0,1275;0,000622484963199684
24,9;18,9971923828125;-0,165;0,000751439743598169
25;19,073486328125;-0,2715;0,000732167875922559
25,1;19,1497802734375;-0,3105;0,0008965823542143
25,2;19,22607421875;-0,147;0,000824207322654557
25,3;19,3023681640625;-0,1575;0,00113567492636231
25,4;19,378662109375;-0,1785;0,00114420492376497
25,5;19,4549560546875;-0,024;0,000943314274437822
25,6;19,53125;0,0975;0,000624505969600948
25,7;19,6075439453125;0,0405;0,000589797492528004
25,8;19,683837890625;0,024;0,000496306353426639
25,9;19,7601318359375;0,099;0,000504378601271665
26;19,83642578125;0,168;0,000438415439492151
26,1;19,9127197265625;0,0795;0,00055537302636312
26,2;19,989013671875;-0,0525;0,000508647514766918
26,3;20,0653076171875;-0,0405;0,000440044599340384
26,4;20,1416015625;0,0885;0,000348787071897958
26,5;20,2178955078125;0,1425;0,000725669604113285
26,6;20,294189453125;0,2505;0,00109587402241517
26,7;20,3704833984375;-0,1785;0,00116072123427936
26,8;20,44677734375;-0,255;0,000758611808184286
26,9;20,5230712890625;-0,165;0,000342769847676889
27;20,599365234375;-0,1755;0,000288540033758598
27,1;20,6756591796875;0,0465;0,000406366700111685
27,2;20,751953125;0,2925;0,000397067514844261
27,3;20,8282470703125;0,1395;0,000322602965605476
27,4;20,904541015625;0,087;0,000193779447627277
27,5;20,9808349609375;0,1125;0,000230007703966539
27,6;21,05712890625;0,1155;0,000262059337719611
27,7;21,1334228515625;0,099;0,000319408369789593
27,8;21,209716796875;0,1095;0,000545880905174103
27,9;21,2860107421875;0,342;0,00104439122082168
28;21,3623046875;0,2805;0,00122355299960794
28,1;21,4385986328125;0,342;0,00112417187900875
28,2;21,514892578125;-0,054;0,00093000611131584
28,3;21,5911865234375;-0,156;0,00113349683229852
28,4;21,66748046875;-0,309;0,00133481479974019
28,5;21,7437744140625;-0,294;0,00122010820983709
28,6;21,820068359375;-0,4605;0,000752449002266264
28,7;21,8963623046875;-0,0075;0,000488230624705167
28,8;21,97265625;-0,129;0,000347046266513958
28,9;22,0489501953125;-0,1455;0,000378125739158868
29;22,125244140625;0,0615;0,000338584804230693
29,1;22,2015380859375;0,2895;0,000487015641470783
29,2;22,27783203125;0,1395;0,000485089057419362
29,3;22,3541259765625;0,0225;0,000827614805059225
29,4;22,430419921875;-0,0375;0,0011250536756107
29,5;22,5067138671875;0,198;0,00133865413970372
29,6;22,5830078125;0,177;0,00122664041303923
29,7;22,6593017578125;0,1905;0,00106954535007873
29,8;22,735595703125;0,0405;0,00117550551789404
29,9;22,8118896484375;-0,0675;0,000983090259124264
30;22,88818359375;-0,2775;0,000772686898985502
30,1;22,9644775390625;-0,108;0,000599965104017173
30,2;23,040771484375;-0,2115;0,0004613562367718
30,3;23,1170654296875;-0,36;0,000519134303552899
30,4;23,193359375;-0,351;0,000516183035305572
30,5;23,2696533203125;-0,375;0,000473237149356679
30,6;23,345947265625;-0,345;0,000901127214785858
30,7;23,4222412109375;0,186;0,00148548950470788
30,8;23,49853515625;0,096;0,00169514378083148
30,9;23,5748291015625;0,2835;0,00127767652758653
31;23,651123046875;0,3465;0,000669513854635624
31,1;23,7274169921875;0,1605;0,000597167413945978
31,2;23,8037109375;0,1395;0,000540444424657316
31,3;23,8800048828125;-0,066;0,000574198321432313
31,4;23,956298828125;0,294;0,000689680412461012
31,5;24,0325927734375;0,129;0,000842339827944494
31,6;24,10888671875;-0,2505;0,00103490843601085
31,7;24,1851806640625;-0,09;0,00106089236806607
31,8;24,261474609375;-0,0795;0,000812003980179925
31,9;24,3377685546875;0,249;0,000488363551270493
32;24,4140625;0,2145;0,00062976056717094
32,1;24,4903564453125;0,138;0,00168904147063876
32,2;24,566650390625;0,093;0,0025911328029664
32,3;24,6429443359375;-0,168;0,00263661673838584
32,4;24,71923828125;-0,1755;0,00160033585478049
32,5;24,7955322265625;-0,1755;0,000828188386741011
32,6;24,871826171875;-0,1305;0,000649168417907496
32,7;24,9481201171875;-0,264;0,00074087039128388
32,8;25,0244140625;-0,0135;0,000727548686122025
32,9;25,1007080078125;-0,063;0,000586992850240565
33;25,177001953125;-0,0225;0,000578294473784388
33,1;25,2532958984375;-0,048;0,000577259976377897
33,2;25,32958984375;0,096;0,000719624456587465
33,3;25,4058837890625;0,0315;0,00130709088722101
33,4;25,482177734375;-0,0705;0,00405389783077267
33,5;25,5584716796875;0,2115;0,00697448385928738
33,6;25,634765625;-0,0795;0,00746207183313909
33,7;25,7110595703125;-0,0285;0,00471360301426893
33,8;25,787353515625;-0,138;0,00160023980166387
33,9;25,8636474609375;-0,078;0,000719767916380284
34;25,93994140625;-0,0465;0,000993257250731326
34,1;26,0162353515625;-0,0765;0,00129713878489877
34,2;26,092529296875;0,072;0,00112177257286265
34,3;26,1688232421875;0,2565;0,000987707293642396
34,4;26,2451171875;0,069;0,00106269578631118
34,5;26,3214111328125;0;0,00109982119325535
34,6;26,397705078125;-0,2415;0,000914983163553374
34,7;26,4739990234375;-0,2115;0,000592002813721252
34,8;26,55029296875;-0,2565;0,000879670759185353
34,9;26,6265869140625;-0,0435;0,00218378893977479
35;26,702880859375;-0,054;0,00327316608273126
35,1;26,7791748046875;-0,1725;0,00337372953785111
35,2;26,85546875;-0,2085;0,00219116259002205
35,3;26,9317626953125;0,12;0,00118443632153034
35,4;27,008056640625;0,066;0,000758760246107256
35,5;27,0843505859375;-0,0375;0,000618057069017323
35,6;27,16064453125;0,0135;0,000693160764391502
35,7;27,2369384765625;0,072;0,000870148301919691
35,8;27,313232421875;0,0615;0,00115046994824241
35,9;27,3895263671875;0,0855;0,00120292212147459
36;27,4658203125;0,2325;0,000942809986038934
36,1;27,5421142578125;0,3105;0,000814187920208811
36,2;27,618408203125;0,15;0,00164107010091093
36,3;27,6947021484375;0,0345;0,00291057369272499
36,4;27,77099609375;-0,036;0,00313627040273787
36,5;27,8472900390625;-0,0705;0,00197591196399819
36,6;27,923583984375;-0,1575;0,000741322640579899
36,7;27,9998779296875;-0,186;0,000368346061812972
36,8;28,076171875;-0,183;0,000418005225083858
36,9;28,1524658203125;-0,3855;0,000354289317137957
37;28,228759765625;-0,3015;0,000259177071887423
37,1;28,3050537109375;-0,1095;0,0003281366007217
37,2;28,38134765625;-0,177;0,000330492705853276
37,3;28,4576416015625;0,0135;0,000375721636078927
37,4;28,533935546875;-0,0645;0,000304047500449068
37,5;28,6102294921875;0,0285;0,000321891064384034
37,6;28,6865234375;0,0675;0,000505520695906933
37,7;28,7628173828125;0,285;0,000829135805016462
37,8;28,839111328125;0,0915;0,00114759031929334
37,9;28,9154052734375;0,4305;0,00124633214117078
38;28,99169921875;0,324;0,00102854991423841
38,1;29,0679931640625;0,399;0,000758587136876434
38,2;29,144287109375;0,5175;0,000733899540429644
38,3;29,2205810546875;0,408;0,000851840331846926
38,4;29,296875;0,195;0,000995193314210657
38,5;29,3731689453125;0,2925;0,000981017392432277
38,6;29,449462890625;0,0825;0,000907096966170231
38,7;29,5257568359375;-0,003;0,000758166952174472
38,8;29,60205078125;-0,1545;0,000510092479031264
38,9;29,6783447265625;-0,0765;0,000467490270623417
39;29,754638671875;-0,1455;0,00109563870563077
39,1;29,8309326171875;-0,129;0,00207969191822974
39,2;29,9072265625;-0,291;0,0024123167276628
39,3;29,9835205078125;-0,426;0,00180488532486501
39,4;30,059814453125;-0,4275;0,000925283944792388
39,5;30,1361083984375;-0,3615;0,000614969283656773
39,6;30,21240234375;-0,108;0,000548925003151091
39,7;30,2886962890625;0,045;0,000459203972718574
39,8;30,364990234375;0,093;0,000312703581872262
39,9;30,4412841796875;-0,0585;0,000228220569547539
40;30,517578125;0,033;0,000238558238540234
40,1;30,5938720703125;-0,126;0,000332713705295503
40,2;30,670166015625;0,057;0,000509511163128115
40,3;30,7464599609375;0,0675;0,00080804444030755
40,4;30,82275390625;0,132;0,00104583070151354
40,5;30,8990478515625;0,2655;0,00103724136708828
40,6;30,975341796875;0,3225;0,00084542563921895
40,7;31,0516357421875;0,2115;0,00069957146116405
40,8;31,1279296875;0,2535;0,000725886333971133
40,9;31,2042236328125;0,2595;0,000631154672492582
41;31,280517578125;0,1335;0,000665637226379201
41,1;31,3568115234375;0,144;0,000809533015662275
41,2;31,43310546875;-0,006;0,000935711105688015
41,3;31,5093994140625;-0,1605;0,000695146890503446
41,4;31,585693359375;-0,0225;0,000387720860912424
41,5;31,6619873046875;-0,3;0,000285102830391069
41,6;31,73828125;-0,0495;0,000292706223252099
41,7;31,8145751953125;-0,1455;0,000537642033018757
41,8;31,890869140625;-0,144;0,00143453408033364
41,9;31,9671630859375;-0,243;0,00241851360325508
42;32,04345703125;-0,144;0,00243262215815342
42,1;32,1197509765625;0,0105;0,00149593859095284
42,2;32,196044921875;-0,018;0,000649501704674726
42,3;32,2723388671875;-0,132;0,000571801084738786
42,4;32,3486328125;-0,036;0,000684891775502411
42,5;32,4249267578125;-0,1875;0,000709061055141402
42,6;32,501220703125;-0,162;0,000667351362527634
42,7;32,5775146484375;0,048;0,00059613117133294
42,8;32,65380859375;0,111;0,000460369250944637
42,9;32,7301025390625;0,162;0,000372966798934611
43;32,806396484375;0,276;0,000381992501753144
43,1;32,8826904296875;0,1935;0,000366348017275442
43,2;32,958984375;0,099;0,000462016721156641
43,3;33,0352783203125;0,231;0,000677544980455347
43,4;33,111572265625;0,138;0,000969887800206471
43,5;33,1878662109375;0,174;0,000988007354728699
43,6;33,26416015625;0,06;0,000894358407947903
43,7;33,3404541015625;0,282;0,000901406829895324
43,8;33,416748046875;0,246;0,000915514278542517
43,9;33,4930419921875;-0,024;0,000809357217096774
44;33,5693359375;-0,096;0,000574088020563886
44,1;33,6456298828125;-0,1065;0,000460504733331573
44,2;33,721923828125;-0,186;0,000394445833144818
44,3;33,7982177734375;-0,09;0,000365011065084051
44,4;33,87451171875;0,084;0,000390529704093218
44,5;33,9508056640625;-0,0345;0,000498250022382589
44,6;34,027099609375;-0,1125;0,000935239518454425
44,7;34,1033935546875;-0,186;0,00127124709130106
44,8;34,1796875;-0,357;0,00131234210881768
44,9;34,2559814453125;-0,465;0,000938961834212835
45;34,332275390625;-0,303;0,000454427533132506
45,1;34,4085693359375;-0,156;0,00031687311872914
45,2;34,48486328125;0,114;0,000274543601228416
45,3;34,5611572265625;0,1455;0,000322568376183914
45,4;34,637451171875;0,243;0,000288218953900549
45,5;34,7137451171875;-0,048;0,000360533685236268
45,6;34,7900390625;0,0795;0,000482276823960276
45,7;34,8663330078125;0,2295;0,000542020241266093
45,8;34,942626953125;0,135;0,000478164907529391
45,9;35,0189208984375;0,3435;0,000463635424070564
46;35,09521484375;0,228;0,000597239663589692
46,1;35,1715087890625;0,234;0,000800322521219368
46,2;35,247802734375;0,1875;0,000921371725766385
46,3;35,3240966796875;0,177;0,000964447524103861
46,4;35,400390625;0,108;0,000957781674319487
46,5;35,4766845703125;0,066;0,000954742153933441
46,6;35,552978515625;0,015;0,000848177992066515
46,7;35,6292724609375;-0,051;0,000640369496573589
46,8;35,70556640625;-0,12;0,000441497536242289
46,9;35,7818603515625;-0,222;0,000378327544162913
47;35,858154296875;-0,3405;0,000402416382177731
47,1;35,9344482421875;-0,408;0,00051103684557942
47,2;36,0107421875;-0,3945;0,000647197250027622
47,3;36,0870361328125;-0,1995;0,000762094677789794
47,4;36,163330078125;-0,3045;0,000760756113904925
47,5;36,2396240234375;-0,1395;0,000614519239710557
47,6;36,31591796875;-0,129;0,000479838608291163
47,7;36,3922119140625;0,0315;0,000350444846457908
47,8;36,468505859375;0,1515;0,000256988740232227
47,9;36,5447998046875;0,0105;0,000245418726537832
48;36,62109375;0,111;0,000326842673116848
48,1;36,6973876953125;0,2475;0,000408789056335511
48,2;36,773681640625;0,282;0,000373951209866869
48,3;36,8499755859375;0,4035;0,000227176055084618
48,4;36,92626953125;0,2445;0,000196661070927819
48,5;37,0025634765625;0,231;0,000255453355433868
48,6;37,078857421875;0,0435;0,000282842072664173
48,7;37,1551513671875;0,0855;0,000247342153958832
48,8;37,2314453125;-0,0135;0,000218944143490084
48,9;37,3077392578125;0,009;0,000244059162954513
49;37,384033203125;-0,219;0,000358141507734398
49,1;37,4603271484375;-0,129;0,00052516338182718
49,2;37,53662109375;-0,0945;0,000693656774980102
49,3;37,6129150390625;-0,0375;0,000713026679395071
49,4;37,689208984375;-0,1755;0,000588334389559547
49,5;37,7655029296875;-0,192;0,00038027078158555
49,6;37,841796875;-0,147;0,000215716944259543
49,7;37,9180908203125;-0,021;0,000205811247265488
49,8;37,994384765625;0,1185;0,00040817821497078
49,9;38,0706787109375;-0,138;0,000644509174186212
50;38,14697265625;0,0555;0,000795175287230282
50,1;38,2232666015625;0,2025;0,000685189490573356
50,2;38,299560546875;0,2985;0,000890528852585009
50,3;38,3758544921875;0,069;0,00111935858027894
50,4;38,4521484375;0,075;0,00115180221793973
50,5;38,5284423828125;0,2205;0,000727647190157127
50,6;38,604736328125;0,3;0,000275144581699325
50,7;38,6810302734375;0,207;0,000179930098816077
50,8;38,75732421875;-0,0555;0,000244048644031992
50,9;38,8336181640625;-0,186;0,00026004386257407
51;38,909912109375;-0,0825;0,000328513646397349
51,1;38,9862060546875;-0,027;0,000340965656963303
51,2;39,0625;-0,072;0,000371113175007166
51,3;39,1387939453125;0,165;0,000346688751892999
51,4;39,215087890625;0,0165;0,000374674063928306
51,5;39,2913818359375;-0,078;0,000366543756971488
51,6;39,36767578125;-0,0495;0,000533534608348985
51,7;39,4439697265625;0,1725;0,00070863589230929
51,8;39,520263671875;0,036;0,000976216529491199
51,9;39,5965576171875;-0,0645;0,000886569541592182
52;39,6728515625;0,042;0,000625349147547648
52,1;39,7491455078125;0,153;0,000350663707756538
52,2;39,825439453125;0,183;0,000308690326831168
52,3;39,9017333984375;-0,1395;0,000391807815167698
52,4;39,97802734375;-0,1875;0,00063997710166331
52,5;40,0543212890625;-0,072;0,000692081702229853
52,6;40,130615234375;-0,1185;0,000736522080427389
52,7;40,2069091796875;-0,234;0,000692655865647154
52,8;40,283203125;-0,21;0,000864124583241472
52,9;40,3594970703125;-0,2985;0,000913531151706305
53;40,435791015625;0,012;0,00177060033217417
53,1;40,5120849609375;0,156;0,00266540076374749
53,2;40,58837890625;0,0525;0,00299835056306419
53,3;40,6646728515625;0,012;0,00200391544096339
53,4;40,740966796875;0,288;0,000882561364816039
53,5;40,8172607421875;0,1005;0,000508212328917971
53,6;40,8935546875;0,171;0,000526269065541156
53,7;40,9698486328125;0,171;0,000441305630278658
53,8;41,046142578125;0,162;0,000377834671131438
53,9;41,1224365234375;0,03;0,000384050009673853
54;41,19873046875;-0,0945;0,000474742605174046
54,1;41,2750244140625;-0,102;0,000420102591424037
54,2;41,351318359375;-0,15;0,000325156431663222
54,3;41,4276123046875;-0,1425;0,000382259084437354
54,4;41,50390625;-0,0915;0,000749029432160512
54,5;41,5802001953125;-0,1395;0,00121242605857022
54,6;41,656494140625;-0,2625;0,00140177282461795
54,7;41,7327880859375;-0,294;0,00120689165575385
54,8;41,80908203125;-0,2985;0,000923832657730552
54,9;41,8853759765625;-0,177;0,000710526322928909
55;41,961669921875;-0,06;0,00052986267470089
55,1;42,0379638671875;-0,0255;0,000444943441800934
