Zeit t / ms;Frequenz f / Hz;Spannung U_A1 / V;FFT U / V
0;0;-0,0555;0,000703940466546262
0,1;0,0762939453125;-0,1425;0,000738325331781167
0,2;0,152587890625;-0,1275;0,000340031322968631
0,3;0,2288818359375;-0,0075;0,000131344082601044
0,4;0,30517578125;0,0405;0,000255115852276231
0,5;0,3814697265625;-0,0075;0,000430068188102909
0,6;0,457763671875;0,033;0,000460078998300593
0,7;0,5340576171875;0,051;0,000390744412181733
0,8;0,6103515625;-0,036;0,000257721774665188
0,9;0,6866455078125;-0,0585;0,000184177960161316
1;0,762939453125;-0,0345;0,000124367082993141
1,1;0,8392333984375;-0,054;0,000123766321865132
1,2;0,91552734375;-0,0705;0,000190698821905061
1,3;0,9918212890625;-0,0165;0,000218517688442195
1,4;1,068115234375;0,096;0,000221973349991537
1,5;1,1444091796875;0,0405;0,000220007765818948
1,6;1,220703125;0,0135;0,000184970798912616
1,7;1,2969970703125;0,054;0,000135027851229056
1,8;1,373291015625;-0,0345;0,00012256210312195
1,9;1,4495849609375;-0,1185;0,000168916887071669
2;1,52587890625;0,039;0,00015725040780064
2,1;1,6021728515625;-0,078;0,000169040966012001
2,2;1,678466796875;-0,078;0,000182338429015154
2,3;1,7547607421875;0,051;0,000224224656900465
2,4;1,8310546875;0,009;0,000281536844131681
2,5;1,9073486328125;0,102;0,000337290108925693
2,6;1,983642578125;0,1575;0,000341469621116167
2,7;2,0599365234375;0,0525;0,00038401113829743
2,8;2,13623046875;0,009;0,000307724879523055
2,9;2,2125244140625;-0,051;0,000350752651302222
3;2,288818359375;0,1725;0,000255165390393215
3,1;2,3651123046875;0,078;0,000251280188690423
3,2;2,44140625;-0,0165;0,000162598955656409
3,3;2,5177001953125;-0,0585;0,000155371459304969
3,4;2,593994140625;0,114;0,000144873803508822
3,5;2,6702880859375;0,06;0,000174634460282289
3,6;2,74658203125;0,0915;0,000131459123183426
3,7;2,8228759765625;0,1725;0,000125792585343495
3,8;2,899169921875;-0,06;0,000135583284670083
3,9;2,9754638671875;0,0555;0,000211785439747531
4;3,0517578125;0,117;0,0002848465711281
4,1;3,1280517578125;0,042;0,000301342477984522
4,2;3,204345703125;-0,006;0,000263264688939719
4,3;3,2806396484375;0,0075;0,000163557158688438
4,4;3,35693359375;0,039;0,000140934103440109
4,5;3,4332275390625;0,054;0,000169255615688548
4,6;3,509521484375;0,012;0,00024111203361233
4,7;3,5858154296875;0,0135;0,000296851260460784
4,8;3,662109375;0,1365;0,000280834622607753
4,9;3,7384033203125;0,024;0,00030685983881128
5;3,814697265625;0,1515;0,000345600973235263
5,1;3,8909912109375;0,0825;0,000395984666633436
5,2;3,96728515625;-0,0195;0,000436782922743893
5,3;4,0435791015625;0,075;0,000462564820915512
5,4;4,119873046875;0,0915;0,000473715155350278
5,5;4,1961669921875;-0,0135;0,000393142769431376
5,6;4,2724609375;0,0915;0,00030288904092618
5,7;4,3487548828125;0,1485;0,000297804462713124
5,8;4,425048828125;-0,036;0,000365586735291705
5,9;4,5013427734375;0,114;0,000309269966668467
6;4,57763671875;0,0675;0,000233547605110039
6,1;4,6539306640625;0,0015;0,000180498714288522
6,2;4,730224609375;-0,0015;0,000280731469456851
6,3;4,8065185546875;0,045;0,000363419780032546
6,4;4,8828125;0,1155;0,000435153843957166
6,5;4,9591064453125;-0,003;0,000466017020661703
6,6;5,035400390625;0,0195;0,000400476818748658
6,7;5,1116943359375;0,0675;0,000305725931388147
6,8;5,18798828125;0,0435;0,000189488337584276
6,9;5,2642822265625;-0,0825;0,000191500789612465
7;5,340576171875;-0,0465;0,000374179512446819
7,1;5,4168701171875;0,063;0,000612219133774849
7,2;5,4931640625;0,123;0,000703242174121228
7,3;5,5694580078125;0,1695;0,000546651332803078
7,4;5,645751953125;0,123;0,000405821909569601
7,5;5,7220458984375;-0,042;0,000410293395769045
7,6;5,79833984375;-0,021;0,000390949392889494
7,7;5,8746337890625;0,033;0,000345129576734628
7,8;5,950927734375;0,039;0,000284849713453549
7,9;6,0272216796875;0,0195;0,000293525321163109
8;6,103515625;-0,027;0,000221866556225337
8,1;6,1798095703125;-0,003;0,000185913999605579
8,2;6,256103515625;-0,003;0,000135377717458482
8,3;6,3323974609375;-0,0435;0,000226622859179581
8,4;6,40869140625;0,0975;0,00043238587246467
8,5;6,4849853515625;-0,015;0,000654003431584337
8,6;6,561279296875;-0,0585;0,000708607949931243
8,7;6,6375732421875;-0,105;0,000499928768031045
8,8;6,7138671875;0,081;0,000328925205201378
8,9;6,7901611328125;0,135;0,00034599790282157
9;6,866455078125;0,0075;0,000561710610425329
9,1;6,9427490234375;-0,0975;0,00064104299371435
9,2;7,01904296875;-0,1065;0,000516188757294251
9,3;7,0953369140625;-0,003;0,000383391823621131
9,4;7,171630859375;-0,006;0,000343071277272152
9,5;7,2479248046875;-0,027;0,000401228401961586
9,6;7,32421875;0,0705;0,000478253436230897
9,7;7,4005126953125;-0,069;0,000609486426421747
9,8;7,476806640625;-0,0225;0,000686679877891162
9,9;7,5531005859375;-0,0435;0,000595594124548867
10;7,62939453125;0,0465;0,000424386148441982
10,1;7,7056884765625;-0,0615;0,00027782596281398
10,2;7,781982421875;-0,123;0,000217509936564453
10,3;7,8582763671875;-0,0345;0,000239149191225983
10,4;7,9345703125;0,048;0,000305733160167178
10,5;8,0108642578125;-0,0825;0,000444252301861747
10,6;8,087158203125;-0,0195;0,000493137969087228
10,7;8,1634521484375;0,0045;0,000401066596042566
10,8;8,23974609375;-0,0495;0,000254978770116626
10,9;8,3160400390625;-0,0105;0,000299165006187005
11;8,392333984375;-0,0045;0,000720090894031245
11,1;8,4686279296875;0,0105;0,00114589952885872
11,2;8,544921875;-0,018;0,00106011147873446
11,3;8,6212158203125;-0,0075;0,000704050490851903
11,4;8,697509765625;0,0195;0,000447613941600452
11,5;8,7738037109375;-0,0315;0,000630965484473573
11,6;8,85009765625;0,12;0,000718471456795442
11,7;8,9263916015625;-0,0345;0,000578995341104328
11,8;9,002685546875;-0,0045;0,000512756703716532
11,9;9,0789794921875;0,009;0,000501170344207813
12;9,1552734375;0,0045;0,00046353175594068
12,1;9,2315673828125;0,018;0,000340341106667363
12,2;9,307861328125;0,105;0,000221703686970088
12,3;9,3841552734375;0,0195;0,000339104861476715
12,4;9,46044921875;-0,1215;0,000480020801179012
12,5;9,5367431640625;-0,102;0,000600190092612013
12,6;9,613037109375;-0,0945;0,000603575449993791
12,7;9,6893310546875;0,0285;0,000449740394716414
12,8;9,765625;-0,003;0,000375502379009413
12,9;9,8419189453125;-0,0885;0,000270163285381917
13;9,918212890625;-0,0105;0,000296145662963536
13,1;9,9945068359375;0,027;0,000304337939057743
13,2;10,07080078125;-0,0855;0,000345074731473144
13,3;10,1470947265625;-0,003;0,0003358401474579
13,4;10,223388671875;-0,153;0,00045566340639389
13,5;10,2996826171875;-0,081;0,000684504997677684
13,6;10,3759765625;-0,0825;0,000682584669667219
13,7;10,4522705078125;-0,069;0,000960415925320727
13,8;10,528564453125;-0,1005;0,00210389890577413
13,9;10,6048583984375;-0,1605;0,0031066646044355
14;10,68115234375;-0,0165;0,00293417708675696
14,1;10,7574462890625;0,12;0,00158448284673037
14,2;10,833740234375;0,024;0,000587414246096797
14,3;10,9100341796875;0,0555;0,00052066396755466
14,4;10,986328125;0,0315;0,00047887188784057
14,5;11,0626220703125;-0,093;0,000510416582006665
14,6;11,138916015625;0,1245;0,000362326431972497
14,7;11,2152099609375;-0,0015;0,000489289950774198
14,8;11,29150390625;-0,132;0,000384865834130508
14,9;11,3677978515625;-0,1545;0,000472438248277582
15;11,444091796875;0,0405;0,000498214472143761
15,1;11,5203857421875;0,0855;0,000740182226778806
15,2;11,5966796875;0,0735;0,000618726083933619
15,3;11,6729736328125;0,1425;0,000453000917378522
15,4;11,749267578125;-0,0675;0,000397231764529279
15,5;11,8255615234375;-0,033;0,000528893245842322
15,6;11,90185546875;-0,105;0,000622623664205253
15,7;11,9781494140625;-0,1185;0,00051988987785293
15,8;12,054443359375;-0,18;0,000548617179233481
15,9;12,1307373046875;-0,0405;0,000387495161837322
16;12,20703125;-0,066;0,000363948730202639
16,1;12,2833251953125;0,0855;0,000197930030396656
16,2;12,359619140625;0,093;0,000313142367805753
16,3;12,4359130859375;-0,1005;0,000418919784839322
16,4;12,51220703125;0,0855;0,000543309472071905
16,5;12,5885009765625;-0,0465;0,000886439309129858
16,6;12,664794921875;0,0285;0,00148630218028264
16,7;12,7410888671875;0,006;0,0020273374765642
16,8;12,8173828125;-0,027;0,0021405467173966
16,9;12,8936767578125;0,0135;0,00195833422219977
17;12,969970703125;0,0525;0,00167509288347058
17,1;13,0462646484375;0,003;0,00152080914798762
17,2;13,12255859375;-0,117;0,00130206854517148
17,3;13,1988525390625;0,012;0,00113090006032313
17,4;13,275146484375;0,0405;0,00115567352474669
17,5;13,3514404296875;0,2145;0,00108014003172957
17,6;13,427734375;0,1365;0,00111888293043339
17,7;13,5040283203125;-0,039;0,000950696898670662
17,8;13,580322265625;0,0525;0,000747680435182953
17,9;13,6566162109375;-0,0075;0,000441452117957153
18;13,73291015625;0,024;0,000271070578211759
18,1;13,8092041015625;0,0555;0,000250024579336421
18,2;13,885498046875;0,066;0,000247364739124978
18,3;13,9617919921875;-0,093;0,000316568224946565
18,4;14,0380859375;0,051;0,000601004152788825
18,5;14,1143798828125;-0,0165;0,000965227297647678
18,6;14,190673828125;0,1575;0,000923752301936209
18,7;14,2669677734375;0,1035;0,000732191526809097
18,8;14,34326171875;-0,066;0,00044568000479358
18,9;14,4195556640625;0,0765;0,000371301895730432
19;14,495849609375;-0,045;0,000239302526217597
19,1;14,5721435546875;0,045;0,000302670489568603
19,2;14,6484375;0,06;0,000470000740704568
19,3;14,7247314453125;-0,0285;0,000654267730241399
19,4;14,801025390625;0,063;0,000699997234341621
19,5;14,8773193359375;-0,012;0,000932628250774377
19,6;14,95361328125;-0,009;0,00129391270860851
19,7;15,0299072265625;0,0135;0,0013628992356927
19,8;15,106201171875;-0,0075;0,000951145874512324
19,9;15,1824951171875;-0,048;0,000486517933358874
20;15,2587890625;0,0465;0,000323247070797725
20,1;15,3350830078125;-0,096;0,000420123419462827
20,2;15,411376953125;-0,0315;0,000592942373798918
20,3;15,4876708984375;-0,0135;0,000787394107412686
20,4;15,56396484375;0,054;0,000852413942138655
20,5;15,6402587890625;0,024;0,000876255523486025
20,6;15,716552734375;-0,081;0,000795148298517015
20,7;15,7928466796875;-0,0885;0,000773819929037038
20,8;15,869140625;-0,0885;0,000546299668915542
20,9;15,9454345703125;-0,147;0,00060552953773746
21;16,021728515625;0,0585;0,000634892437620424
21,1;16,0980224609375;0,1365;0,000940376090471273
21,2;16,17431640625;-0,0225;0,00123842603126703
21,3;16,2506103515625;-0,1575;0,00157924594917869
21,4;16,326904296875;-0,141;0,00144379840915336
21,5;16,4031982421875;-0,0825;0,000999357348421755
21,6;16,4794921875;0,141;0,000574326017146323
21,7;16,5557861328125;-0,0555;0,000517217041574701
21,8;16,632080078125;-0,1305;0,000629541710640633
21,9;16,7083740234375;-0,012;0,000950168530236084
22;16,78466796875;-0,039;0,00131196884442288
22,1;16,8609619140625;-0,12;0,0018492856682151
22,2;16,937255859375;0,0195;0,00278867687092172
22,3;17,0135498046875;0,0075;0,00321526005321001
22,4;17,08984375;-0,099;0,00274775337955239
22,5;17,1661376953125;-0,159;0,00165974797847847
22,6;17,242431640625;-0,141;0,00106988178393973
22,7;17,3187255859375;0,066;0,00120740266748944
22,8;17,39501953125;-0,0615;0,00107363453114126
22,9;17,4713134765625;-0,081;0,000821871149116878
23;17,547607421875;-0,0675;0,000438872554862708
23,1;17,6239013671875;-0,06;0,000427517668869332
23,2;17,7001953125;-0,0525;0,000499968078093267
23,3;17,7764892578125;0,042;0,00059862945834653
23,4;17,852783203125;-0,0855;0,000533291547806568
23,5;17,9290771484375;-0,012;0,00036323727243532
23,6;18,00537109375;-0,081;0,000313662267697086
23,7;18,0816650390625;-0,108;0,000225945030016558
23,8;18,157958984375;-0,1245;0,000231998307534625
23,9;18,2342529296875;0,0015;0,000197465762540251
24;18,310546875;-0,0345;0,000385982344323896
24,1;18,3868408203125;-0,099;0,000612986824385906
24,2;18,463134765625;-0,1005;0,000775401982613475
24,3;18,5394287109375;-0,012;0,000721748382491761
24,4;18,61572265625;-0,042;0,000664716558400822
24,5;18,6920166015625;-0,1185;0,000773733240908558
24,6;18,768310546875;-0,09;0,00136520470122447
24,7;18,8446044921875;-0,0615;0,00169975850748084
24,8;18,9208984375;-0,0465;0,00169325638286586
24,9;18,9971923828125;-0,0885;0,00249450058294827
25;19,073486328125;-0,0345;0,0046939930533556
25,1;19,1497802734375;-0,078;0,00629797336670188
25,2;19,22607421875;-0,0795;0,00514789888417034
25,3;19,3023681640625;0,051;0,00251341476911159
25,4;19,378662109375;0,087;0,000785173632486087
25,5;19,4549560546875;-0,144;0,000619359059857888
25,6;19,53125;-0,1935;0,000761304509299878
25,7;19,6075439453125;0,03;0,000760373885061198
25,8;19,683837890625;0,0615;0,000742535852381955
25,9;19,7601318359375;0,0765;0,000584708899386226
26;19,83642578125;0,0615;0,000468070842668038
26,1;19,9127197265625;-0,096;0,000409215668738088
26,2;19,989013671875;0,0015;0,000451801426428485
26,3;20,0653076171875;-0,0165;0,000354399559594416
26,4;20,1416015625;0,1785;0,000443698879461324
26,5;20,2178955078125;0,165;0,000713434799045488
26,6;20,294189453125;-0,1005;0,00103965501635267
26,7;20,3704833984375;-0,0615;0,00103136307275233
26,8;20,44677734375;0,1095;0,000717693094675499
26,9;20,5230712890625;0,087;0,000514247615549968
27;20,599365234375;0,0825;0,000394973486330811
27,1;20,6756591796875;0,105;0,000345922129386494
27,2;20,751953125;0,117;0,00036086207016653
27,3;20,8282470703125;0,087;0,000396718416314982
27,4;20,904541015625;0,0465;0,000521218771576933
27,5;20,9808349609375;0,1185;0,000647246926425999
27,6;21,05712890625;0,2145;0,000626405488645919
27,7;21,1334228515625;0,1185;0,000868318562526655
27,8;21,209716796875;-0,0735;0,00148339932959618
27,9;21,2860107421875;0,066;0,00196574133654415
28;21,3623046875;0,0555;0,00172785560810163
28,1;21,4385986328125;0,1155;0,00114130730869815
28,2;21,514892578125;0,165;0,000653135329608618
28,3;21,5911865234375;0,0765;0,00060714413989283
28,4;21,66748046875;0,1425;0,000445756193072835
28,5;21,7437744140625;0,1725;0,00052760756266949
28,6;21,820068359375;0,1725;0,000566752049612072
28,7;21,8963623046875;-0,003;0,000595936499741448
28,8;21,97265625;0,075;0,000614650912206698
28,9;22,0489501953125;0,0945;0,000694465463640041
29;22,125244140625;0,123;0,000802508969386625
29,1;22,2015380859375;0,069;0,000985800459988564
29,2;22,27783203125;0,0465;0,00148753553586901
29,3;22,3541259765625;0,0345;0,0020023472632095
29,4;22,430419921875;0,0795;0,00195653587745128
