Zeit t / ms;Frequenz f / Hz;Spannung U_A1 / V;FFT U / V
23,6;18,00537109375;-0,0465;0,000627202494912307
23,7;18,0816650390625;-0,081;0,000688869816471513
23,8;18,157958984375;0,039;0,000750763995808528
23,9;18,2342529296875;-0,0825;0,000771528997356511
24;18,310546875;-0,186;0,000671842036462448
24,1;18,3868408203125;-0,0495;0,00044949448748463
24,2;18,463134765625;-0,0285;0,000251669565251674
24,3;18,5394287109375;-0,1035;0,000244037042699947
24,4;18,61572265625;0,018;0,000326623587706994
24,5;18,6920166015625;0,1035;0,000338981080556626
24,6;18,768310546875;-0,105;0,000247234013141131
24,7;18,8446044921875;-0,1485;0,000307223323373761
24,8;18,9208984375;-0,1815;0,00124587577919539
24,9;18,9971923828125;0,051;0,0032712450966921
25;19,073486328125;0,2355;0,00445587920829776
25,1;19,1497802734375;0,0945;0,00364746907569376
25,2;19,22607421875;0,0285;0,00160156651149553
25,3;19,3023681640625;0,1515;0,000297324926683595
25,4;19,378662109375;0,0045;0,0002384539219183
25,5;19,4549560546875;0,066;0,000365305146692185
25,6;19,53125;-0,027;0,000415015657658975
25,7;19,6075439453125;-0,162;0,000330506328954655
25,8;19,683837890625;-0,1095;0,000226862698719204
25,9;19,7601318359375;-0,081;0,000230801257966424
26;19,83642578125;0,003;0,000313288636141349
26,1;19,9127197265625;0,015;0,000376254591641095
26,2;19,989013671875;0,066;0,000478567458969575
26,3;20,0653076171875;-0,0135;0,000884350363649684
26,4;20,1416015625;-0,0285;0,00144539982212483
26,5;20,2178955078125;-0,069;0,00155820913409518
26,6;20,294189453125;-0,195;0,00108905616800155
26,7;20,3704833984375;-0,1335;0,000483591832325085
26,8;20,44677734375;0,0255;0,000294820850924792
26,9;20,5230712890625;0,1005;0,000373388676391556
27;20,599365234375;0,096;0,000320119937228362
27,1;20,6756591796875;-0,063;0,000301675879191525
27,2;20,751953125;0,075;0,000301157571920375
27,3;20,8282470703125;0,102;0,000370746157116676
27,4;20,904541015625;0,051;0,000311905764990812
27,5;20,9808349609375;-0,102;0,000224292410014743
27,6;21,05712890625;0,0735;0,00051939858790499
27,7;21,1334228515625;0,0615;0,00127630989734719
27,8;21,209716796875;0,0345;0,00166882513151187
27,9;21,2860107421875;0,1725;0,00153832812257815
28;21,3623046875;0,1155;0,000810947109797701
28,1;21,4385986328125;0,0615;0,000549501703316707
28,2;21,514892578125;0,021;0,000598447632619621
28,3;21,5911865234375;0,117;0,000838760113680602
28,4;21,66748046875;0,084;0,00093024118968405
28,5;21,7437744140625;-0,1305;0,000934662741995627
28,6;21,820068359375;-0,1305;0,000790395633793906
28,7;21,8963623046875;-0,0645;0,000734080145465635
28,8;21,97265625;-0,0495;0,000540494539741492
28,9;22,0489501953125;0,0795;0,000381804214947352
29;22,125244140625;0,042;0,000444627397292922
29,1;22,2015380859375;-0,0795;0,00122183858689672
29,2;22,27783203125;-0,111;0,00216649076719072
29,3;22,3541259765625;-0,0675;0,00223941547205622
29,4;22,430419921875;-0,1095;0,00152851264227226
29,5;22,5067138671875;-0,0435;0,000557833955943125
29,6;22,5830078125;-0,012;0,00028508092709524
29,7;22,6593017578125;-0,027;0,00032279817840173
29,8;22,735595703125;-0,015;0,000534457221803514
29,9;22,8118896484375;0,189;0,000716944563189866
30;22,88818359375;0,0765;0,000807574741330223
30,1;22,9644775390625;-0,06;0,000673047754843496
30,2;23,040771484375;-0,0045;0,000585069470502805
30,3;23,1170654296875;0,03;0,000861592050125641
30,4;23,193359375;0,024;0,00221794601740872
30,5;23,2696533203125;-0,012;0,00349189993360076
30,6;23,345947265625;-0,102;0,00335318153318711
30,7;23,4222412109375;0,0015;0,0019902331932949
30,8;23,49853515625;0,09;0,000750779263981652
30,9;23,5748291015625;0,0405;0,000498065097245146
31;23,651123046875;-0,021;0,000540992018973853
31,1;23,7274169921875;-0,0195;0,000574969168673792
31,2;23,8037109375;-0,117;0,000519220128614754
31,3;23,8800048828125;0,009;0,000514952946021077
31,4;23,956298828125;0,018;0,000463500041818429
31,5;24,0325927734375;0,096;0,000648356009954915
31,6;24,10888671875;-0,009;0,000767361920954765
31,7;24,1851806640625;-0,117;0,000732327242843905
31,8;24,261474609375;-0,072;0,00114584998597341
31,9;24,3377685546875;0,0645;0,00227531541022175
32;24,4140625;-0,069;0,00325940672172868
32,1;24,4903564453125;-0,021;0,00291141596945847
32,2;24,566650390625;0,018;0,00171833904448431
32,3;24,6429443359375;0,0645;0,000664015624324348
32,4;24,71923828125;0,021;0,000359221289912955
32,5;24,7955322265625;0,0885;0,00029832593138302
32,6;24,871826171875;0,09;0,000423088716119064
32,7;24,9481201171875;0,1005;0,000492663787885437
32,8;25,0244140625;-0,033;0,000661552870860451
32,9;25,1007080078125;0,015;0,00057337397359669
33;25,177001953125;-0,0435;0,000728261645911373
33,1;25,2532958984375;0,0615;0,00139574785663887
33,2;25,32958984375;0,078;0,00421758510152325
33,3;25,4058837890625;0,0705;0,00679801933059771
33,4;25,482177734375;0,084;0,00669197691873179
33,5;25,5584716796875;-0,042;0,0039191069080215
33,6;25,634765625;-0,2085;0,00146762793617791
33,7;25,7110595703125;-0,213;0,00105127601296619
33,8;25,787353515625;-0,051;0,00128443226981304
33,9;25,8636474609375;-0,03;0,00115372778156984
34;25,93994140625;-0,0645;0,000807465146173734
34,1;26,0162353515625;-0,0375;0,000674470012349437
34,2;26,092529296875;-0,012;0,000469959451787928
34,3;26,1688232421875;-0,0585;0,000456813888510895
34,4;26,2451171875;-0,081;0,000245907026746688
34,5;26,3214111328125;-0,096;0,00021383805536792
34,6;26,397705078125;0,009;0,00105040330955791
34,7;26,4739990234375;-0,0555;0,00303582461077855
34,8;26,55029296875;0,0615;0,00459846552047175
34,9;26,6265869140625;0,1665;0,00438360476929899
35;26,702880859375;0,078;0,00263847634655978
35,1;26,7791748046875;-0,033;0,00134685630530169
35,2;26,85546875;0,1125;0,00086959474719828
35,3;26,9317626953125;0,048;0,0007985180348697
35,4;27,008056640625;0,054;0,000741214378169939
35,5;27,0843505859375;-0,12;0,000782860842808808
35,6;27,16064453125;-0,0015;0,000923934566348917
35,7;27,2369384765625;0,1335;0,00107869673637858
35,8;27,313232421875;0,0795;0,00111587982096864
35,9;27,3895263671875;0,024;0,00115367664606435
36;27,4658203125;-0,0195;0,00196434484706056
36,1;27,5421142578125;-0,0405;0,00275140212007304
36,2;27,618408203125;0,111;0,00272677609222443
36,3;27,6947021484375;-0,033;0,00178763179332928
36,4;27,77099609375;-0,081;0,000935366851775818
36,5;27,8472900390625;0,081;0,000621906217423116
36,6;27,923583984375;0,057;0,000397013751992302
36,7;27,9998779296875;-0,0075;0,000297357012735109
36,8;28,076171875;0,0225;0,000299665100845024
36,9;28,1524658203125;0,048;0,000273604789777603
37;28,228759765625;0,063;0,000284687747795679
37,1;28,3050537109375;0,207;0,000318382989418397
37,2;28,38134765625;0,1185;0,000278091281892357
37,3;28,4576416015625;0,1215;0,000337860629343536
37,4;28,533935546875;-0,06;0,000581299566871885
37,5;28,6102294921875;0,0195;0,00103504339865049
37,6;28,6865234375;0,189;0,00108613856412095
37,7;28,7628173828125;0,162;0,000852467442732799
37,8;28,839111328125;0,03;0,000610873312501006
37,9;28,9154052734375;0,036;0,000664751653264717
38;28,99169921875;0,09;0,000691766401580369
38,1;29,0679931640625;0,144;0,000532398755449701
38,2;29,144287109375;0,072;0,000230409678439532
38,3;29,2205810546875;-0,0885;0,00023453101707844
38,4;29,296875;-0,0735;0,000329530677433399
38,5;29,3731689453125;0,003;0,000514056806300833
38,6;29,449462890625;-0,039;0,000398436414805774
38,7;29,5257568359375;0,042;0,000863799669651009
38,8;29,60205078125;0,1155;0,00195022681273431
38,9;29,6783447265625;0,123;0,00280266797246578
39;29,754638671875;-0,033;0,00236572146760222
39,1;29,8309326171875;-0,006;0,00129782830360783
39,2;29,9072265625;-0,0405;0,00064903693614431
39,3;29,9835205078125;0,0585;0,00061611053429871
39,4;30,059814453125;-0,0705;0,000536900816141985
39,5;30,1361083984375;0,003;0,000324696617421338
39,6;30,21240234375;0,15;0,000250457228437054
39,7;30,2886962890625;0,0165;0,000198468378933154
39,8;30,364990234375;-0,057;0,00018568416937386
39,9;30,4412841796875;0,0225;0,000139207378320542
40;30,517578125;0,048;0,000131094251634731
40,1;30,5938720703125;-0,045;0,000195755483965851
40,2;30,670166015625;-0,0765;0,00032390292514006
40,3;30,7464599609375;-0,147;0,000528675238073669
40,4;30,82275390625;-0,0345;0,000675570694091643
40,5;30,8990478515625;0,0705;0,000657666686882936
40,6;30,975341796875;0,0345;0,000417496809700635
40,7;31,0516357421875;-0,006;0,000255321383725402
40,8;31,1279296875;0,0555;0,000133430331594053
40,9;31,2042236328125;0,0105;0,000110259192083906
41;31,280517578125;-0,0795;8,01402982884081E-05
41,1;31,3568115234375;-0,0555;0,000119104904980232
41,2;31,43310546875;0,0135;0,000214656509555205
41,3;31,5093994140625;-0,054;0,00028019430346468
41,4;31,585693359375;-0,027;0,000275074811584037
41,5;31,6619873046875;-0,039;0,000712000993851145
41,6;31,73828125;0;0,00151182232608216
41,7;31,8145751953125;0,0495;0,00194433110447948
41,8;31,890869140625;0,0405;0,00150668991204375
41,9;31,9671630859375;0,024;0,000758321703358284
42;32,04345703125;0,009;0,000354172140346468
42,1;32,1197509765625;-0,0135;0,000293179727351896
42,2;32,196044921875;-0,0855;0,000250102384077478
42,3;32,2723388671875;0,0015;0,000169564079753642
42,4;32,3486328125;-0,0975;0,000163912676573765
42,5;32,4249267578125;-0,015;0,000121018851781239
42,6;32,501220703125;0,0105;0,000165776936247666
42,7;32,5775146484375;0,0225;0,000145930144607093
42,8;32,65380859375;0,0105;0,000178660439595708
42,9;32,7301025390625;-0,015;0,00031969939728627
43;32,806396484375;-0,0495;0,000505659415985796
43,1;32,8826904296875;-0,0345;0,00051856288192184
43,2;32,958984375;0,021;0,000356066419003474
43,3;33,0352783203125;-0,003;0,000219112565458513
43,4;33,111572265625;-0,0225;0,000189272733050868
43,5;33,1878662109375;0,0555;0,000195604199353514
43,6;33,26416015625;0,045;0,000179037082347988
43,7;33,3404541015625;0,0585;0,000163859431084949
43,8;33,416748046875;0,0525;0,000219701782474363
43,9;33,4930419921875;-0,003;0,000280399031451275
44;33,5693359375;0,0135;0,00033646073527668
44,1;33,6456298828125;0,2265;0,000318851248361906
44,2;33,721923828125;0,075;0,000450633873711922
44,3;33,7982177734375;-0,081;0,00116485954815134
44,4;33,87451171875;0,006;0,00204684249620516
44,5;33,9508056640625;0,0315;0,00225922976518526
44,6;34,027099609375;0,048;0,00151604845340707
44,7;34,1033935546875;0,0255;0,00063441635862572
44,8;34,1796875;-0,0405;0,000241957800758906
44,9;34,2559814453125;-0,0525;0,000169427084615949
45;34,332275390625;-0,0135;0,000137881727652832
45,1;34,4085693359375;0,0735;0,00018740431897477
45,2;34,48486328125;-0,048;0,000304473335614849
45,3;34,5611572265625;-0,1245;0,00035500536680119
45,4;34,637451171875;-0,039;0,000320907778776216
45,5;34,7137451171875;-0,0075;0,000335022742301874
45,6;34,7900390625;-0,1005;0,000343674341500604
45,7;34,8663330078125;-0,069;0,000335236587323763
45,8;34,942626953125;0,0225;0,000281855802085595
45,9;35,0189208984375;-0,012;0,000235629376646907
46;35,09521484375;0,117;0,000182175081735434
46,1;35,1715087890625;0,06;0,000112012249676164
46,2;35,247802734375;-0,006;9,20427189942731E-05
46,3;35,3240966796875;-0,042;0,000120236832356866
46,4;35,400390625;0,021;0,00014932194637862
46,5;35,4766845703125;0,024;0,000272207761473411
46,6;35,552978515625;0,048;0,000387920420035912
46,7;35,6292724609375;0,075;0,000397154670268483
46,8;35,70556640625;0,0675;0,000267672580003326
46,9;35,7818603515625;-0,015;0,000139881771310156
47;35,858154296875;0,051;0,000197246786801846
47,1;35,9344482421875;0,0375;0,000427366927845919
47,2;36,0107421875;-0,1125;0,000652703643709413
47,3;36,0870361328125;-0,1185;0,000635729516880857
47,4;36,163330078125;-0,027;0,00046694895142113
47,5;36,2396240234375;0,015;0,000275777457488792
47,6;36,31591796875;-0,0015;0,000182198902493511
47,7;36,3922119140625;0,054;9,47088361080882E-05
47,8;36,468505859375;-0,0225;7,28644243108121E-05
47,9;36,5447998046875;-0,018;0,000139746626282135
48;36,62109375;-0,0885;0,000181348141123691
48,1;36,6973876953125;-0,024;0,000181229223893979
48,2;36,773681640625;0,0705;0,000177771411830559
48,3;36,8499755859375;-0,03;0,000192749303700505
48,4;36,92626953125;-0,051;0,000197962397779281
48,5;37,0025634765625;0,054;0,000203187403131157
48,6;37,078857421875;0,0915;0,000208584916905042
48,7;37,1551513671875;0,0735;0,000241595513045724
48,8;37,2314453125;-0,003;0,000285796883776157
48,9;37,3077392578125;-0,0615;0,000239333341510793
49;37,384033203125;0,018;0,000304126480581965
49,1;37,4603271484375;0,099;0,00032894179181606
49,2;37,53662109375;0,141;0,000362209102594643
49,3;37,6129150390625;0,0375;0,000332657605964834
49,4;37,689208984375;-0,1125;0,000314001309831262
49,5;37,7655029296875;-0,03;0,000349731982035038
49,6;37,841796875;-0,057;0,000289845534085553
49,7;37,9180908203125;-0,0255;0,000219610058995846
49,8;37,994384765625;-0,0675;0,000359107613071208
49,9;38,0706787109375;-0,138;0,000716185894247625
50;38,14697265625;0,006;0,000925742981797477
50,1;38,2232666015625;0,1485;0,000720343913218125
50,2;38,299560546875;-0,0435;0,000417492918748333
50,3;38,3758544921875;-0,087;0,000328982737413379
50,4;38,4521484375;-0,168;0,000382223188495044
50,5;38,5284423828125;-0,0945;0,000302976844842452
50,6;38,604736328125;0,0435;0,000242482559572292
50,7;38,6810302734375;-0,0495;0,000295464960885364
50,8;38,75732421875;-0,078;0,000398850162270472
50,9;38,8336181640625;-0,0615;0,000392792760152232
51;38,909912109375;0,0645;0,000318710296707458
51,1;38,9862060546875;0,06;0,000342776675916713
51,2;39,0625;0,0495;0,000356041065825304
51,3;39,1387939453125;-0,018;0,000388297136697212
51,4;39,215087890625;0,0075;0,000277379576172195
51,5;39,2913818359375;-0,0015;0,000250836739336159
51,6;39,36767578125;0,0765;0,000357274721816075
51,7;39,4439697265625;0,06;0,00047905799552234
51,8;39,520263671875;0,0045;0,000431028108923623
51,9;39,5965576171875;-0,15;0,000306340301312563
52;39,6728515625;-0,021;0,000228411164222098
52,1;39,7491455078125;-0,0375;0,000237684838956664
52,2;39,825439453125;-0,0045;0,000186264089946228
52,3;39,9017333984375;-0,0015;0,000191090139174139
52,4;39,97802734375;-0,0855;0,000280827429591152
52,5;40,0543212890625;-0,0255;0,000407487647230461
52,6;40,130615234375;-0,0015;0,00102426157935991
52,7;40,2069091796875;-0,1065;0,00221320666584594
52,8;40,283203125;0,0015;0,00292109345447073
52,9;40,3594970703125;-0,0675;0,00248027117964904
53;40,435791015625;0,0705;0,00120082111690327
53,1;40,5120849609375;0,015;0,000528337550143481
53,2;40,58837890625;0,0555;0,000507395605632262
53,3;40,6646728515625;0,075;0,000733644816566971
53,4;40,740966796875;0,039;0,000708246854299035
53,5;40,8172607421875;-0,018;0,000617309062047319
53,6;40,8935546875;-0,0795;0,000506460408570963
53,7;40,9698486328125;-0,018;0,000601598369392283
53,8;41,046142578125;0,0405;0,000673786997634174
53,9;41,1224365234375;0,126;0,000703587515211274
54;41,19873046875;0,2025;0,000745878046895801
54,1;41,2750244140625;-0,0315;0,000739141263525109
54,2;41,351318359375;-0,006;0,000785895919116981
54,3;41,4276123046875;0,0195;0,000766939085064716
54,4;41,50390625;0,003;0,000603021594867975
54,5;41,5802001953125;-0,0495;0,000464886436760327
54,6;41,656494140625;-0,096;0,000266596984413151
54,7;41,7327880859375;-0,0945;0,000381001152909613
54,8;41,80908203125;0,0615;0,000541146569888061
54,9;41,8853759765625;0,0255;0,000721585744500221
55;41,961669921875;-0,06;0,00059995288280302
55,1;42,0379638671875;-0,0855;0,000433206284048915
